,minutes,points,rebounds,assists,efg,fg3a,fg3m,fg3_pct,fga,fgm,fta,ft_pct,steals,blocks,date,efg_team,fg3a_team,fg3_pct_team,fga_team,fta_team,ft_pct_team,steals_team,blocks_team,to,pace,e_def_rating,e_off_rating,opp_efg,opp_fg3a,opp_fg3_pct,opp_fga,opp_fta,opp_ft_pct,opp_steals,opp_blocks,opp_to,opp_pace,opp_e_def_rating,opp_e_off_rating
Gary Payton II,-0.14267199955091425,1.0,-0.1110978567161676,-0.040737672338799505,0.04730952643622438,-0.1803013551050019,-0.07924411785689726,-0.09317010703426878,-0.26790295089888744,-0.10473844293826197,0.1084300985757992,0.1766953280029019,-0.32223832870166896,-0.07969088740057617,0.0791863636536785,0.39314407116389993,-0.19315063504394436,0.387722661045911,-0.11045451311137759,-0.1142997458700863,0.2830899934093543,-0.42566433184690694,0.26137755686707237,-0.2047241706134167,-0.09289306198964713,-0.08826804147397599,0.24651296268192985,-0.34050963370361487,0.03135482190217827,-0.21171639870832404,-0.26880558369235624,0.11197677039508812,0.36518865576345383,-0.27985852410504203,-0.16883503646626016,0.05411332984745268,-0.19497116168356232,0.11154338447782812,-0.20712911648043159
Michael Porter Jr.,0.23244678536253602,1.0,0.07519516232965358,0.15077763999422322,0.03033404408880694,-0.06924841773669,-0.06821202011248008,-0.04191704408056306,-0.055013284966594175,-0.0010022213526668686,0.1385435574505646,0.07790753297774174,0.13229782553925662,-0.081086585602262,0.03738450230735751,0.10228814591198787,0.16561492120877305,-0.016763698724218755,0.05378159245671624,-0.18987218456671692,-0.0016080039745008739,0.12014051148718147,0.17147672846560633,0.08526631617814463,0.20026709253596817,-0.18673514733128335,-0.06175195362055146,0.027992431633178966,0.14139712377061714,0.1357781412176171,0.09001109348191084,-0.05280650551561499,0.11635371750438776,-0.014964879447910508,0.008874161588666,0.09331791249854374,0.2039644778303465,-0.07586310595255821,-0.03449333023944879
Julian Strawther,0.2226939969978951,1.0,0.35197693382234213,0.13676233581941433,0.1754072058733809,0.11420181518983644,-0.004421637080082242,0.04224372949642827,0.14905184383863818,0.058099015164658666,0.45879957979996827,0.13234992125694475,-0.08468075017799145,-0.10376853869216134,-0.3822010100198653,0.1149711132559002,-0.21749848046377906,0.40256478763581793,0.19922645362573085,0.4922894324097197,-0.168793845107732,0.03761639512460304,-0.16047327898600108,-0.2973207835921253,0.10039541956750805,0.23778866557474068,0.37361641763319087,-0.08293739240869145,-0.033577522508245944,0.025797562886422102,0.13165750443297372,-0.0317164581432229,-0.0812026187331249,-0.1707885136540278,-0.12584007497640282,-0.2629086441022594,0.009895244684557132,0.05843263355982404,0.13833552490692066
Jonathan Kuminga,0.4274921432506712,1.0,0.13586679200835647,0.0647220651218115,-0.20220517093405363,-0.014060042134852523,-0.047199831545982424,0.10437140705295504,0.44299989812004376,0.254869659108974,0.16095441734973026,0.29938342761072095,0.05615797407532442,-0.14152886432385323,0.3420999738777716,0.2598633924264299,-0.27328056838658243,0.2483850429961952,0.056784023609447544,-0.3766842805961364,-0.1560718083585227,-0.0706673731224611,0.22539055862676066,-0.36351938075835794,-0.15226575120860866,0.2178069421414719,0.23622203812014178,0.17266890385886602,0.09291840850359714,-0.006552933703251932,0.053201881318755556,0.06581109030457902,-0.08791366050871606,-0.2298321638827743,0.07635559134824736,-0.059935705953361444,0.14178643923545609,0.32102928737578673,0.05999492763252775
Ochai Agbaji,-0.08462626664490006,1.0,0.06781059397959334,0.27373630665589493,-0.28281596713254725,0.09110647073003314,0.0346083459116847,0.05720711264200638,0.07860394977021917,0.057929858179024914,0.12253806230086706,0.02056510342687318,0.13492405235504482,0.06443263567324163,-0.027272077933987268,0.06591114788262332,0.13784639588178296,0.18823960578796414,0.14460612363513486,-0.14172440558955338,-0.05221835628459435,-0.07438941309663707,-0.03705705244667276,-0.11735506651328736,-0.17227006478183532,0.03328117519744244,-0.07047210580222901,0.08376169015423333,-0.01895788469651498,0.19088325516872734,-0.067915593595318,0.10732643824522359,0.1486946078161939,0.3687571179337559,0.18714047516258203,-0.2819969881366685,-0.03643457015893542,-0.12703423134266717,0.05660776596160846
Isaiah Joe,0.1875977161135181,1.0,0.11133889033756246,-0.013252279044764921,-0.025686324346437455,0.2493530914046502,0.15115711099898588,0.026392728665518145,0.2473741280354332,0.13275917936084997,0.07564170978893212,0.046947360513766474,-0.006155692454447486,0.18764823600553987,-0.21724172261884445,0.07831111786139835,-0.17580074598261944,0.036815174143196606,-0.10959192158749302,0.19178559084989683,0.0712808538678632,-0.21408112166011012,-0.09016715244825829,0.20112090737859778,0.096551129067728,0.12461550716812347,0.14748637199790302,-0.0750219162284613,0.059055085354497536,-0.09814080759862666,0.11025486841482114,0.17263663214892,0.24361484217589244,-0.018011710439751343,0.05603509817847511,-0.020559918943042585,0.07659927967875774,-0.07716498339025059,0.05482522222232793
Josh Green,0.24672007791878983,1.0,0.0989204691299512,0.22056333679164164,0.07661880600273996,0.3312796302707207,0.27756754566986747,-0.03208920082937773,0.22823949520950038,0.14765680608830975,0.020511674812335248,0.06564452759727978,-0.10385897646841008,-0.11090965434596176,-0.19464377768960678,0.036145669698444884,0.13079516520282997,0.21723651236824087,-0.1327743016508779,0.08995395850581286,0.17671680615046317,-0.3699792619579192,-0.4022261227305813,-0.07905061811781801,0.041851412946709785,0.4428815541192116,0.0075056721853364785,0.2190803408756905,0.019955888251644013,0.16261314429725565,0.05541693649539755,0.12338277630869089,-0.14983483379013204,-0.11077288864657023,0.30237010475564235,-0.2373770303491562,0.07407936249972158,0.1181294359001067,0.2783497083973325
Maxi Kleber,0.18910590595662644,1.0,-0.058490279643462054,0.21276043344593748,0.10435152018267264,0.2321837501859943,0.06290872092618095,-0.06919591821069565,0.30838778648239223,0.32557104384537666,0.023077991994314512,-0.1315719899157286,-0.022615673386650176,0.012322374980111007,-0.042534912427429156,-0.11570381715474011,0.23657400516253488,0.09490718631671849,-0.4861549271362507,0.02855601627103728,-0.15747770599316727,-0.30607203912340775,-0.1855248402161075,0.37621536509440257,-0.16676789270250675,0.08537878003985248,-0.16303305439862248,-0.09308254573252302,-0.06777858033201135,-0.19797319106172107,-0.09870596112280636,0.28721997935898663,0.05844061871091041,-0.13472479583791572,-0.17001886803123792,-0.23473298845466956,-0.051974293282594994,0.25672206083921395,-0.06175180006582708
Collin Sexton,0.26340223312149585,1.0,-0.1402242091561947,-0.04405599479085962,0.03705744992963518,0.12736537291473257,0.13115214242107473,0.0635696349900239,0.265462270181932,0.20316719256264065,0.16688324879525634,0.053224330624081245,-0.05274407106293781,-0.0020328614835075295,0.3127361018064624,0.22323612882952876,-0.34024466698424904,-0.01460886968091717,0.097789362941769,0.13855639915092718,0.035646619168892286,0.07675505042857576,0.09087507176152287,-0.39441402539225034,0.10106331824127628,-0.20767050554974967,0.16152797332223195,0.07733787779139344,0.220239070309221,0.07021201194919054,0.2187540866585185,-0.12088915160807104,0.13701506342038736,0.01795612222227723,-0.21315680952614674,-0.2914714338167689,-0.047796013402609014,0.2145943178299219,0.1819302846199103
Talen Horton-Tucker,0.4519643785926111,1.0,0.11306548587586031,0.5107272822334725,-0.11203920617609335,0.231530804550031,0.07479679878469436,-0.1048648008545128,0.39252736644990593,0.27249490717463815,0.26900292483900407,0.29708845482799834,0.12934772482449017,0.195928904110761,-0.09107575420266774,-0.3426316052852102,-0.298757321301032,-0.26396262095268225,-0.22730698864715904,-0.08634559887892372,-0.3411473819504274,0.09154711299452371,0.08012342124830377,0.03433604070874718,-0.38788489174027646,-0.5126826559435275,-0.4059470162637424,-0.11781486738436697,0.002087381346147504,-0.2607606439221723,-0.06127556325214737,0.20211398353348212,-0.00954422569040962,0.3354148038569927,-0.38656398327565017,0.005278056846590714,0.07698267403228334,0.07805055122635433,-0.078194695619953
Kira Lewis Jr.,-0.0464899069745533,1.0,-0.2980895738865101,-0.1611692689369978,-0.5399263557338788,-0.2433644697999699,-0.37783271838710103,-0.3688808976507578,-0.1138558414782559,-0.18363698325944475,-0.33987309054764464,-0.21085826532963847,0.018933757790865768,0.7920559147847744,0.38852703590180576,-0.1829066545549709,-0.19071343199650181,-0.2103870196956623,-0.1184386130577849,-0.3491646491009549,0.23830927383771192,0.3751981524851775,-0.34379930094259126,-0.18061817316936143,-0.14592869385467275,-0.3920097608464078,-0.13112574724068807,0.32829972395781876,0.34575992645078746,-0.23580621729144186,-0.3715985692292066,0.008028613225007657,0.1800104734514052,-0.5457060501940287,-0.3561662257950313,-0.06112641093270486,-0.37641651122014613,-0.13520192837804412,0.22849383221845432
Colby Jones,-0.05181570434427054,1.0,-0.1850968668994369,-0.19426621198281757,-0.06841694334945811,0.11437796377670471,0.038957023807840226,0.038957023807840226,-0.18378955112770637,-0.22161527250323454,0.09340255872134036,0.2725518970180377,-0.1100850304646322,-0.10293491575158545,-0.08355591495073406,-0.11825206095138369,0.22110032542673314,0.0025835229862518606,-0.18364966188205864,0.058268220749395715,0.03020091188411232,-0.112239174001712,0.1674285424257176,-0.21771451408205184,-0.1330874474358622,-0.061656940272121846,-0.12889239827847634,-0.07125152665322108,-0.1732743976192144,-0.22607214834130865,-0.31870050032891867,0.31757462813693743,0.12816149185875492,0.28189500981585325,-0.11223917400171218,0.18748859654753108,-0.04554819044079862,-0.11270350512553308,-0.14775129029305034
Derrick Jones Jr.,0.21821951790112368,1.0,0.06926820621799214,0.08587205947566205,0.17046784664517803,0.1910395851312714,0.10205599654374696,0.06167269352893348,0.23813783935647878,0.17720539874239286,-0.1470746661571589,-0.03252378413294734,0.006347438144701951,0.15606336025973386,-0.08085839910237115,-0.1626641283805652,0.11202449587820161,-0.15249909929805167,-0.046937970165674615,0.08972777355055123,0.09564274899241647,-0.02306210065180259,0.035723376968156376,-0.07175011959812982,-0.10113880617022812,-0.02688977314067747,0.09875484519383777,-0.12611419343985167,-0.07817890581196946,-0.0740478172400091,-0.22004539833086173,0.10931846099270517,-0.11437858197051724,0.007726219393538709,0.045380881717558864,0.07908022526439272,-0.12521195879817804,-0.004351862077134291,-0.06434486696192732
Simone Fontecchio,0.22311610954515076,1.0,0.4503328809955729,0.001957235161123504,-0.30116958107647723,-0.10970014848046218,-0.37938028078734853,-0.4614726277641042,-0.35240019076030193,-0.44209982292640004,-0.539764028919942,-0.41374635801102944,-0.3470106737647275,0.40625001589361787,0.09153107310806821,-0.33243637255202485,0.3504554295940078,-0.25249089640541644,-0.10399139450988044,0.12298059925722897,0.37717607355116134,0.04947707960935884,-0.0708048535108997,0.37005666755870104,-0.15091953956920892,-0.08044916476003786,-0.09503125884287063,-0.5484316680810518,0.2096300208089122,-0.5392139936050081,-0.2792963517115899,-0.23903450683842753,-0.06863372206023251,0.0953291501447675,-0.32656523267593585,-0.39874018394720906,-0.30560640839910924,-0.19731900710184588,-0.5008017202677174
Jalen Duren,0.06814814830837264,1.0,0.28229831274060996,-0.0021210402883194784,-0.02662732053106182,0.06717520097924219,,,0.12721335810393822,0.15084610676271804,-0.06595089049739161,-0.3446793767677926,-0.07243632320080964,0.051452970477902295,-0.08519701293592241,0.23092629348156243,0.01066056971384757,0.23133048683207602,0.009562155111409818,0.24657252812542857,-0.1415603376036012,-0.10633641947303299,-0.10137800350221893,-0.16125408576060146,0.16345974541053912,0.11079954061962934,0.29190561384359515,-0.1897635643923937,-0.059773341363226574,-0.0447906617680896,-0.1523056387577912,0.28964669687784195,0.023235280561165778,-0.040029447871867845,-0.16694492414609916,-0.026377504711015427,0.09597278158579298,-0.014055593461805195,-0.09475976388569948
Santi Aldama,0.3687116833925531,1.0,0.3258535155005559,0.07846989142715169,-0.07107172881824327,0.24334450235887575,0.10348135690008319,-0.11496249673616722,0.269090908948213,0.21621150645305273,0.13403934839398454,0.19769103543296784,0.07495307671976888,0.067175570049072,-0.05260678491661063,-0.0722097973595933,0.03749836006505209,0.20166992476428083,0.10837421731602093,-0.0868160109719017,0.02070740916272337,0.12589724304775407,0.14447051124031696,0.03375408138496435,-0.12882076457938443,-0.3698885888136725,-0.24544815512062812,0.02370592593244139,0.0539942684460765,-0.013440886164336762,0.07595872251586912,-0.2980281812973327,-0.07663237238153604,-0.15317753645382473,0.09549551346187543,-0.031080365921770242,-0.09828337884738862,-0.1361376774068329,-0.04305448262189731
Keyonte George,-0.08613611609281241,1.0,-0.09053469433709302,-0.025167427983105364,-0.20621775575870796,-0.06951730985127737,-0.13741324374090183,-0.2128781635848446,-0.00570396401769872,-0.009206767180748766,-0.13483084612956098,-0.20110546217009645,-0.08577629502580458,0.29449821156433803,0.13527202881380296,-0.14049520637832197,0.09870762710305539,-0.04744289490192344,-0.03134110691937169,-0.049670956684111714,-0.14033417256355551,-0.08183140133170444,-0.19678271874379102,0.060436729112588274,-0.10571770860275921,0.22952032829158248,-0.12040227055233453,0.11368725562882202,0.01629630977519664,0.11951355037179932,0.025688711357971992,-0.2529460386388479,-0.05820812872939408,-0.15315506382350405,-0.1810573569894279,-0.06365424077192461,-0.14268387865093984,-0.10382289852570273,0.05423929736441311
Luka Samanic,0.3629505555531085,1.0,0.21769815804034284,0.3425178508339627,0.06492230025362598,0.27220238626110416,-0.004811275735861519,0.03641839505995343,0.307077779153189,0.34310955578534436,0.3842588741274477,0.18358629089816253,0.5439142697513898,-0.21434726019691344,0.3117576765797203,-0.3492339722684749,-0.09568377943634226,-0.08761007344594368,-0.27427697653509214,-0.17579144557323695,-0.10894632626595649,0.02562177223326761,-0.4220985311352094,-0.11404551622436884,-0.43791954182625725,0.11670440303333002,-0.3987334502359611,-0.11727133755918485,-0.06601144019587966,0.11733985529109794,-0.08667930512013025,-0.007027763414431383,0.4239054985816889,0.18839782670170352,-0.09629746526592531,-0.19241081831690482,-0.20288137654497837,0.08363108214067601,0.04856195335827791
Lindy Waters III,-0.011301925415939402,1.0,-0.134636141230456,-0.06848809017601315,0.11139056727031389,0.05509115891829964,0.13198241937332644,0.14385218713429498,0.0007024083786928266,0.13321035154607958,-0.11067185020639327,-0.11067185020639327,0.1672745208543325,-0.04680840695482913,0.028239396063969954,0.005726086597234124,-0.08896490707815946,-0.07977360385748673,-0.22337464752699163,0.36907702681095034,0.004046370434612966,-0.28749412621741965,-0.17319249096116862,0.40604460383763724,-0.009683153430301244,0.11475925125924011,-0.10724878596715341,-0.2879705520003615,0.01245751127108393,-0.3901906594808319,-0.1415752207484086,-0.059468063098287886,-0.16341457218805805,0.2389321907134645,-0.042607773230385435,0.09370894700895223,-0.17142549171424346,-0.3017321064953818,-0.20919130527282528
Quentin Grimes,-0.47759036929263515,1.0,0.24890955221078118,-0.02771369977368467,-0.3429126607743609,0.11085479909473855,-0.09379580992210837,-0.12057211289764379,-0.5377060884116287,-0.3433690180959704,-0.04637388957601672,-0.06492344540642349,-0.7796429549831781,-0.09379580992210837,-0.05206944105471191,0.2378970465337901,-0.07144469120116578,0.2559090196975855,-0.01593739338791104,0.29677498148247883,-0.09403935970413992,0.07728981596002821,0.2011981819311429,-0.22452606449532742,0.37173489216038835,0.21108391356762862,0.13508399899975124,-0.27621649868757864,-0.05326182018140455,0.2107212467830308,0.7711164839733573,0.12106696660068447,0.788744067892923,0.5344173353072924,-0.2214819052688279,0.07827216384455106,0.15633259366812086,0.44588361830752027,0.028771646381239455
