,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PARLAY_EV,TO_WIN
125,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,39,0.46674119323398483,0.21338951605295428,1.1872733106445552,4.686265841438256
36,Jrue Holiday,Celtics,steals,1.5,-195,under,0.7210475511959114,0.4540776308408674,0.6610169491525424,10,0.46674119323398483,0.21338951605295428,1.1872733106445552,4.686265841438256
34,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,10,0.46674119323398483,0.21338951605295428,1.1872733106445552,4.686265841438256
162,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,51,0.46674119323398483,0.21338951605295428,1.1872733106445552,4.686265841438256
163,Jayson Tatum,Celtics,points,29.5,-120,under,0.7691717428514041,2.050740976137872,0.5454545454545454,51,0.46674119323398483,0.21338951605295428,1.1872733106445552,4.686265841438256
164,Jrue Holiday,Celtics,steals,1.5,-195,under,0.7210475511959114,0.4540776308408674,0.6610169491525424,51,0.46674119323398483,0.21338951605295428,1.1872733106445552,4.686265841438256
5,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,1,0.45178274018540016,0.21969696969696967,1.0563904036025114,4.551724137931036
4,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,1,0.45178274018540016,0.21969696969696967,1.0563904036025114,4.551724137931036
3,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,1,0.45178274018540016,0.21969696969696967,1.0563904036025114,4.551724137931036
134,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,42,0.4313246264566443,0.22286821705426357,0.9353348456663344,4.48695652173913
135,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,42,0.4313246264566443,0.22286821705426357,0.9353348456663344,4.48695652173913
136,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,42,0.4313246264566443,0.22286821705426357,0.9353348456663344,4.48695652173913
104,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,32,0.4730920260189732,0.22381873445703232,1.1137284471143998,4.467901234567901
103,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,32,0.4730920260189732,0.22381873445703232,1.1137284471143998,4.467901234567901
102,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,32,0.4730920260189732,0.22381873445703232,1.1137284471143998,4.467901234567901
109,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,34,0.5230095809112545,0.22474002222598383,1.3271759775183716,4.449585748436323
110,Jrue Holiday,Celtics,steals,1.5,-195,under,0.7210475511959114,0.4540776308408674,0.6610169491525424,34,0.5230095809112545,0.22474002222598383,1.3271759775183716,4.449585748436323
108,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,34,0.5230095809112545,0.22474002222598383,1.3271759775183716,4.449585748436323
116,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,36,0.4408464638018849,0.22611702488304294,0.9496385291196401,4.422488755622188
117,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,36,0.4408464638018849,0.22611702488304294,0.9496385291196401,4.422488755622188
115,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,36,0.4408464638018849,0.22611702488304294,0.9496385291196401,4.422488755622188
11,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,3,0.49009085182702816,0.2262969588550984,1.1656979143976978,4.4189723320158105
10,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,3,0.49009085182702816,0.2262969588550984,1.1656979143976978,4.4189723320158105
9,Andrew Nembhard,Pacers,blocks,0.5,-550,under,0.8521437889662113,0.03539511661852135,0.8461538461538461,3,0.49009085182702816,0.2262969588550984,1.1656979143976978,4.4189723320158105
70,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,21,0.43448590726690844,0.23153488306425996,0.876546209869904,4.319003628159395
